RESULTID,RACEID,DRIVERID,CONSTRUCTORID,NUMBER,GRID,POSITION,POSITIONTEXT,POSITIONORDER,POINTS,LAPS,TIME_x,MILLISECONDS,FASTESTLAP,RANK,FASTESTLAPTIME,FASTESTLAPSPEED,STATUSID,CONSTRUCTORREF,NAME_x,NATIONALITY,URL_x,YEAR,ROUND,CIRCUITID,NAME_y,DATE,TIME_y,URL_y,FP1_DATE,FP1_TIME,FP2_DATE,FP2_TIME,FP3_DATE,FP3_TIME,QUALI_DATE,QUALI_TIME,SPRINT_DATE,SPRINT_TIME
25669,1087,847,131,63.0,5,4.0,4,4,12,44,+29.140,5182034.0,31.0,4.0,1:50.793,227.581,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,14,13,Belgian Grand Prix,2022-08-28,13:00:00.000,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,2022-08-26,12:00:00.000,2022-08-26,15:00:00.000,2022-08-27,11:00:00.000,2022-08-27,14:00:00.000,,
25677,1087,846,1,4.0,17,12.0,12,12,0,44,+1:44.739,5257633.0,31.0,5.0,1:51.678,225.777,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,14,13,Belgian Grand Prix,2022-08-28,13:00:00.000,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,2022-08-26,12:00:00.000,2022-08-26,15:00:00.000,2022-08-27,11:00:00.000,2022-08-27,14:00:00.000,,
25680,1087,817,1,3.0,7,15.0,15,15,0,44,+1:47.163,5260057.0,34.0,17.0,1:53.080,222.978,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,14,13,Belgian Grand Prix,2022-08-28,13:00:00.000,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,2022-08-26,12:00:00.000,2022-08-26,15:00:00.000,2022-08-27,11:00:00.000,2022-08-27,14:00:00.000,,
25685,1087,1,131,44.0,4,,R,20,0,0,,,,0.0,,,130,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,14,13,Belgian Grand Prix,2022-08-28,13:00:00.000,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,2022-08-26,12:00:00.000,2022-08-26,15:00:00.000,2022-08-27,11:00:00.000,2022-08-27,14:00:00.000,,
25687,1088,847,131,63.0,6,2.0,2,2,18,72,+4.071,5806844.0,72.0,2.0,1:13.671,208.119,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,15,39,Dutch Grand Prix,2022-09-04,13:00:00.000,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,2022-09-02,10:30:00.000,2022-09-02,14:00:00.000,2022-09-03,10:00:00.000,2022-09-03,13:00:00.000,,
25689,1088,1,131,44.0,4,4.0,4,4,12,72,+13.016,5815789.0,54.0,3.0,1:13.854,207.604,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,15,39,Dutch Grand Prix,2022-09-04,13:00:00.000,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,2022-09-02,10:30:00.000,2022-09-02,14:00:00.000,2022-09-03,10:00:00.000,2022-09-03,13:00:00.000,,
25692,1088,846,1,4.0,7,7.0,7,7,6,72,+19.306,5822079.0,63.0,8.0,1:14.706,205.236,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,15,39,Dutch Grand Prix,2022-09-04,13:00:00.000,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,2022-09-02,10:30:00.000,2022-09-02,14:00:00.000,2022-09-03,10:00:00.000,2022-09-03,13:00:00.000,,
25702,1088,817,1,3.0,17,17.0,17,17,0,72,+37.764,5840537.0,52.0,16.0,1:15.577,202.871,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,15,39,Dutch Grand Prix,2022-09-04,13:00:00.000,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,2022-09-02,10:30:00.000,2022-09-02,14:00:00.000,2022-09-03,10:00:00.000,2022-09-03,13:00:00.000,,
25708,1089,847,131,63.0,2,3.0,3,3,15,53,+3.405,4830916.0,40.0,7.0,1:25.288,244.522,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00.000,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,2022-09-09,12:00:00.000,2022-09-09,15:00:00.000,2022-09-10,11:00:00.000,2022-09-10,14:00:00.000,,
25710,1089,1,131,44.0,19,5.0,5,5,10,53,+5.380,4832891.0,43.0,3.0,1:24.434,246.995,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00.000,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,2022-09-09,12:00:00.000,2022-09-09,15:00:00.000,2022-09-10,11:00:00.000,2022-09-10,14:00:00.000,,
25712,1089,846,1,4.0,3,7.0,7,7,6,53,+6.207,4833718.0,43.0,5.0,1:24.718,246.167,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00.000,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,2022-09-09,12:00:00.000,2022-09-09,15:00:00.000,2022-09-10,11:00:00.000,2022-09-10,14:00:00.000,,
25722,1089,817,1,3.0,4,,R,17,0,45,,,39.0,12.0,1:26.603,240.809,44,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00.000,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,2022-09-09,12:00:00.000,2022-09-09,15:00:00.000,2022-09-10,11:00:00.000,2022-09-10,14:00:00.000,,
25729,1091,846,1,4.0,6,4.0,4,4,12,59,+21.133,7361371.0,56.0,6.0,1:49.212,166.893,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,17,15,Singapore Grand Prix,2022-10-02,12:00:00.000,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,2022-09-30,10:00:00.000,2022-09-30,13:00:00.000,2022-10-01,10:00:00.000,2022-10-01,13:00:00.000,,
25730,1091,817,1,3.0,16,5.0,5,5,10,59,+53.282,7393520.0,57.0,12.0,1:51.006,164.196,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,17,15,Singapore Grand Prix,2022-10-02,12:00:00.000,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,2022-09-30,10:00:00.000,2022-09-30,13:00:00.000,2022-10-01,10:00:00.000,2022-10-01,13:00:00.000,,
25734,1091,1,131,44.0,3,9.0,9,9,2,59,+1:01.515,7401753.0,58.0,10.0,1:50.622,164.766,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,17,15,Singapore Grand Prix,2022-10-02,12:00:00.000,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,2022-09-30,10:00:00.000,2022-09-30,13:00:00.000,2022-10-01,10:00:00.000,2022-10-01,13:00:00.000,,
25739,1091,847,131,63.0,0,14.0,14,14,0,57,,,54.0,1.0,1:46.458,171.211,12,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,17,15,Singapore Grand Prix,2022-10-02,12:00:00.000,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,2022-09-30,10:00:00.000,2022-09-30,13:00:00.000,2022-10-01,10:00:00.000,2022-10-01,13:00:00.000,,
25750,1092,1,131,44.0,6,5.0,5,5,10,28,+40.326,10944330.0,11.0,7.0,1:45.530,198.097,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,18,22,Japanese Grand Prix,2022-10-09,05:00:00.000,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,2022-10-07,03:00:00.000,2022-10-07,06:00:00.000,2022-10-08,03:00:00.000,2022-10-08,06:00:00.000,,
25753,1092,847,131,63.0,8,8.0,8,8,4,28,+47.661,10951665.0,21.0,13.0,1:47.004,195.368,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,18,22,Japanese Grand Prix,2022-10-09,05:00:00.000,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,2022-10-07,03:00:00.000,2022-10-07,06:00:00.000,2022-10-08,03:00:00.000,2022-10-08,06:00:00.000,,
25755,1092,846,1,4.0,10,10.0,10,10,1,28,+1:10.782,10974786.0,8.0,17.0,1:48.175,193.253,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,18,22,Japanese Grand Prix,2022-10-09,05:00:00.000,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,2022-10-07,03:00:00.000,2022-10-07,06:00:00.000,2022-10-08,03:00:00.000,2022-10-08,06:00:00.000,,
25756,1092,817,1,3.0,11,11.0,11,11,0,28,+1:12.877,10976881.0,11.0,15.0,1:47.843,193.848,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,18,22,Japanese Grand Prix,2022-10-09,05:00:00.000,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,2022-10-07,03:00:00.000,2022-10-07,06:00:00.000,2022-10-08,03:00:00.000,2022-10-08,06:00:00.000,,
25767,1093,1,131,44.0,3,2.0,2,2,18,56,+5.023,6136710.0,45.0,5.0,1:39.830,198.805,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,19,69,United States Grand Prix,2022-10-23,19:00:00.000,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,2022-10-21,19:00:00.000,2022-10-21,22:00:00.000,2022-10-22,19:00:00.000,2022-10-22,22:00:00.000,,
25770,1093,847,131,63.0,4,5.0,5,5,11,56,+44.815,6176502.0,56.0,1.0,1:38.788,200.902,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,19,69,United States Grand Prix,2022-10-23,19:00:00.000,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,2022-10-21,19:00:00.000,2022-10-21,22:00:00.000,2022-10-22,19:00:00.000,2022-10-22,22:00:00.000,,
25771,1093,846,1,4.0,6,6.0,6,6,8,56,+53.785,6185472.0,49.0,7.0,1:41.322,195.878,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,19,69,United States Grand Prix,2022-10-23,19:00:00.000,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,2022-10-21,19:00:00.000,2022-10-21,22:00:00.000,2022-10-22,19:00:00.000,2022-10-22,22:00:00.000,,
25781,1093,817,1,3.0,15,16.0,16,16,0,56,+1:30.487,6222174.0,55.0,14.0,1:42.420,193.778,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,19,69,United States Grand Prix,2022-10-23,19:00:00.000,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,2022-10-21,19:00:00.000,2022-10-21,22:00:00.000,2022-10-22,19:00:00.000,2022-10-22,22:00:00.000,,
25787,1094,1,131,44.0,3,2.0,2,2,18,71,+15.186,5931915.0,32.0,5.0,1:22.062,188.813,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,20,32,Mexico City Grand Prix,2022-10-30,20:00:00.000,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,2022-10-28,18:00:00.000,2022-10-28,21:00:00.000,2022-10-29,17:00:00.000,2022-10-29,20:00:00.000,,
25789,1094,847,131,63.0,2,4.0,4,4,13,71,+49.431,5966160.0,71.0,1.0,1:20.153,193.31,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,20,32,Mexico City Grand Prix,2022-10-30,20:00:00.000,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,2022-10-28,18:00:00.000,2022-10-28,21:00:00.000,2022-10-29,17:00:00.000,2022-10-29,20:00:00.000,,
25792,1094,817,1,3.0,11,7.0,7,7,6,70,,,48.0,3.0,1:22.022,188.905,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,20,32,Mexico City Grand Prix,2022-10-30,20:00:00.000,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,2022-10-28,18:00:00.000,2022-10-28,21:00:00.000,2022-10-29,17:00:00.000,2022-10-29,20:00:00.000,,
25794,1094,846,1,4.0,8,9.0,9,9,2,70,,,48.0,17.0,1:23.402,185.779,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,20,32,Mexico City Grand Prix,2022-10-30,20:00:00.000,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,2022-10-28,18:00:00.000,2022-10-28,21:00:00.000,2022-10-29,17:00:00.000,2022-10-29,20:00:00.000,,
25806,1095,847,131,63.0,1,1.0,1,1,26,71,1:38:34.044,5914044.0,61.0,1.0,1:13.785,210.237,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,21,18,São Paulo Grand Prix,2022-11-13,18:00:00.000,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,2022-11-11,15:30:00.000,2022-11-12,15:30:00.000,,,2022-11-11,19:00:00.000,2022-11-12,19:30:00.000
25807,1095,1,131,44.0,2,2.0,2,2,18,71,+1.529,5915573.0,63.0,2.0,1:13.942,209.791,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,21,18,São Paulo Grand Prix,2022-11-13,18:00:00.000,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,2022-11-11,15:30:00.000,2022-11-12,15:30:00.000,,,2022-11-11,19:00:00.000,2022-11-12,19:30:00.000
25823,1095,846,1,4.0,6,,R,18,0,50,,,48.0,18.0,1:15.855,204.5,6,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,21,18,São Paulo Grand Prix,2022-11-13,18:00:00.000,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,2022-11-11,15:30:00.000,2022-11-12,15:30:00.000,,,2022-11-11,19:00:00.000,2022-11-12,19:30:00.000
25825,1095,817,1,3.0,11,,R,20,0,0,,,,0.0,,,4,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,21,18,São Paulo Grand Prix,2022-11-13,18:00:00.000,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,2022-11-11,15:30:00.000,2022-11-12,15:30:00.000,,,2022-11-11,19:00:00.000,2022-11-12,19:30:00.000
25830,1096,847,131,63.0,6,5.0,5,5,10,58,+35.888,5301802.0,48.0,2.0,1:28.836,214.007,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,22,24,Abu Dhabi Grand Prix,2022-11-20,13:00:00.000,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,2022-11-18,10:00:00.000,2022-11-18,13:00:00.000,2022-11-19,11:00:00.000,2022-11-19,14:00:00.000,,
25831,1096,846,1,4.0,7,6.0,6,6,9,58,+56.234,5322148.0,44.0,1.0,1:28.391,215.085,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,22,24,Abu Dhabi Grand Prix,2022-11-20,13:00:00.000,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,2022-11-18,10:00:00.000,2022-11-18,13:00:00.000,2022-11-19,11:00:00.000,2022-11-19,14:00:00.000,,
25834,1096,817,1,3.0,13,9.0,9,9,2,58,+1:23.268,5349182.0,45.0,18.0,1:30.785,209.413,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2022,22,24,Abu Dhabi Grand Prix,2022-11-20,13:00:00.000,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,2022-11-18,10:00:00.000,2022-11-18,13:00:00.000,2022-11-19,11:00:00.000,2022-11-19,14:00:00.000,,
25843,1096,1,131,44.0,5,18.0,18,18,0,55,,,42.0,11.0,1:29.788,211.738,9,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2022,22,24,Abu Dhabi Grand Prix,2022-11-20,13:00:00.000,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,2022-11-18,10:00:00.000,2022-11-18,13:00:00.000,2022-11-19,11:00:00.000,2022-11-19,14:00:00.000,,
25850,1098,1,131,44.0,7,5.0,5,5,10,57,+50.977,5687713.0,36.0,10.0,1:36.546,201.802,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00.000,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,2023-03-03,11:30:00.000,2023-03-03,15:00:00.000,2023-03-04,11:30:00.000,2023-03-04,15:00:00.000,,
25852,1098,847,131,63.0,6,7.0,7,7,6,57,+55.873,5692609.0,33.0,17.0,1:37.221,200.401,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00.000,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,2023-03-03,11:30:00.000,2023-03-03,15:00:00.000,2023-03-04,11:30:00.000,2023-03-04,15:00:00.000,,
25862,1098,846,1,4.0,11,17.0,17,17,0,55,,,51.0,3.0,1:35.822,203.327,12,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00.000,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,2023-03-03,11:30:00.000,2023-03-03,15:00:00.000,2023-03-04,11:30:00.000,2023-03-04,15:00:00.000,,
25865,1098,857,1,81.0,18,,R,20,0,13,,,3.0,20.0,1:40.691,193.494,10,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00.000,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,2023-03-03,11:30:00.000,2023-03-03,15:00:00.000,2023-03-04,11:30:00.000,2023-03-04,15:00:00.000,,
25869,1099,847,131,63.0,3,4.0,4,4,12,50,+25.866,4900760.0,50.0,4.0,1:32.433,240.459,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,2,77,Saudi Arabian Grand Prix,2023-03-19,17:00:00.000,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,2023-03-17,13:30:00.000,2023-03-17,17:00:00.000,2023-03-18,13:30:00.000,2023-03-18,17:00:00.000,,
25870,1099,1,131,44.0,7,5.0,5,5,10,50,+31.065,4905959.0,47.0,6.0,1:32.941,239.145,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,2,77,Saudi Arabian Grand Prix,2023-03-19,17:00:00.000,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,2023-03-17,13:30:00.000,2023-03-17,17:00:00.000,2023-03-18,13:30:00.000,2023-03-18,17:00:00.000,,
25880,1099,857,1,81.0,8,15.0,15,15,0,50,+1:25.021,4959915.0,48.0,16.0,1:34.287,235.731,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,2,77,Saudi Arabian Grand Prix,2023-03-19,17:00:00.000,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,2023-03-17,13:30:00.000,2023-03-17,17:00:00.000,2023-03-18,13:30:00.000,2023-03-18,17:00:00.000,,
25882,1099,846,1,4.0,19,17.0,17,17,0,50,+1:26.445,4961339.0,49.0,15.0,1:34.122,236.144,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,2,77,Saudi Arabian Grand Prix,2023-03-19,17:00:00.000,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,2023-03-17,13:30:00.000,2023-03-17,17:00:00.000,2023-03-18,13:30:00.000,2023-03-18,17:00:00.000,,
25887,1100,1,131,44.0,3,2.0,2,2,18,58,+0.179,9158550.0,49.0,5.0,1:20.613,235.703,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,3,1,Australian Grand Prix,2023-04-02,05:00:00.000,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,2023-03-31,01:30:00.000,2023-03-31,05:00:00.000,2023-04-01,01:30:00.000,2023-04-01,05:00:00.000,,
25891,1100,846,1,4.0,13,6.0,6,6,8,58,+3.701,9162072.0,46.0,9.0,1:21.173,234.077,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,3,1,Australian Grand Prix,2023-04-02,05:00:00.000,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,2023-03-31,01:30:00.000,2023-03-31,05:00:00.000,2023-04-01,01:30:00.000,2023-04-01,05:00:00.000,,
25893,1100,857,1,81.0,16,8.0,8,8,4,58,+5.382,9163753.0,53.0,12.0,1:21.335,233.611,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,3,1,Australian Grand Prix,2023-04-02,05:00:00.000,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,2023-03-31,01:30:00.000,2023-03-31,05:00:00.000,2023-04-01,01:30:00.000,2023-04-01,05:00:00.000,,
25903,1100,847,131,63.0,2,,R,18,0,17,,,16.0,18.0,1:22.680,229.811,5,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,3,1,Australian Grand Prix,2023-04-02,05:00:00.000,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,2023-03-31,01:30:00.000,2023-03-31,05:00:00.000,2023-04-01,01:30:00.000,2023-04-01,05:00:00.000,,
25911,1101,1,131,44.0,5,6.0,6,6,8,51,+46.145,5608581.0,48.0,7.0,1:45.346,205.141,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,4,73,Azerbaijan Grand Prix,2023-04-30,11:00:00.000,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,2023-04-28,09:30:00.000,2023-04-29,09:30:00.000,,,2023-04-28,13:00:00.000,2023-04-29,13:30:00.000
25913,1101,847,131,63.0,11,8.0,8,8,5,51,+1:14.240,5636676.0,51.0,1.0,1:43.370,209.062,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,4,73,Azerbaijan Grand Prix,2023-04-30,11:00:00.000,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,2023-04-28,09:30:00.000,2023-04-29,09:30:00.000,,,2023-04-28,13:00:00.000,2023-04-29,13:30:00.000
25914,1101,846,1,4.0,7,9.0,9,9,2,51,+1:20.376,5642812.0,49.0,12.0,1:45.738,204.38,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,4,73,Azerbaijan Grand Prix,2023-04-30,11:00:00.000,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,2023-04-28,09:30:00.000,2023-04-29,09:30:00.000,,,2023-04-28,13:00:00.000,2023-04-29,13:30:00.000
25916,1101,857,1,81.0,10,11.0,11,11,0,51,+1:26.501,5648937.0,51.0,10.0,1:45.631,204.587,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,4,73,Azerbaijan Grand Prix,2023-04-30,11:00:00.000,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,2023-04-28,09:30:00.000,2023-04-29,09:30:00.000,,,2023-04-28,13:00:00.000,2023-04-29,13:30:00.000
25929,1102,847,131,63.0,6,4.0,4,4,12,57,+33.229,5291470.0,57.0,7.0,1:31.015,214.065,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,5,79,Miami Grand Prix,2023-05-07,19:30:00.000,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,2023-05-05,18:00:00.000,2023-05-05,21:30:00.000,2023-05-06,16:30:00.000,2023-05-06,20:00:00.000,,
25931,1102,1,131,44.0,13,6.0,6,6,8,57,+51.249,5309490.0,57.0,4.0,1:30.669,214.882,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,5,79,Miami Grand Prix,2023-05-07,19:30:00.000,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,2023-05-05,18:00:00.000,2023-05-05,21:30:00.000,2023-05-06,16:30:00.000,2023-05-06,20:00:00.000,,
25942,1102,846,1,4.0,16,17.0,17,17,0,57,+1:27.717,5345958.0,47.0,20.0,1:32.401,210.854,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,5,79,Miami Grand Prix,2023-05-07,19:30:00.000,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,2023-05-05,18:00:00.000,2023-05-05,21:30:00.000,2023-05-06,16:30:00.000,2023-05-06,20:00:00.000,,
25944,1102,857,1,81.0,19,19.0,19,19,0,56,,,56.0,18.0,1:32.006,211.76,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,5,79,Miami Grand Prix,2023-05-07,19:30:00.000,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,2023-05-05,18:00:00.000,2023-05-05,21:30:00.000,2023-05-06,16:30:00.000,2023-05-06,20:00:00.000,,
25949,1104,1,131,44.0,5,4.0,4,4,13,78,+39.062,6571042.0,33.0,1.0,1:15.650,158.799,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,6,6,Monaco Grand Prix,2023-05-28,13:00:00.000,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,2023-05-26,11:30:00.000,2023-05-26,15:00:00.000,2023-05-27,10:30:00.000,2023-05-27,14:00:00.000,,
25950,1104,847,131,63.0,8,5.0,5,5,10,78,+56.284,6588264.0,48.0,10.0,1:16.798,156.425,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2023,6,6,Monaco Grand Prix,2023-05-28,13:00:00.000,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,2023-05-26,11:30:00.000,2023-05-26,15:00:00.000,2023-05-27,10:30:00.000,2023-05-27,14:00:00.000,,
25954,1104,846,1,4.0,10,9.0,9,9,2,77,,,46.0,19.0,1:17.844,154.324,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,6,6,Monaco Grand Prix,2023-05-28,13:00:00.000,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,2023-05-26,11:30:00.000,2023-05-26,15:00:00.000,2023-05-27,10:30:00.000,2023-05-27,14:00:00.000,,
25955,1104,857,1,81.0,11,10.0,10,10,1,77,,,47.0,14.0,1:17.513,154.983,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2023,6,6,Monaco Grand Prix,2023-05-28,13:00:00.000,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,2023-05-26,11:30:00.000,2023-05-26,15:00:00.000,2023-05-27,10:30:00.000,2023-05-27,14:00:00.000,,
